module,source_set,api,source,line,android,desktop,composable,required_parameters,state_parameters,callbacks_or_builders,compose_slots,all_parameters_with_defaults
cupertino-adaptive,commonMain,AdaptiveWidget,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveWidget.kt,25,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,material : @Composable () -> Unit; cupertino : @Composable () -> Unit,,,material : @Composable () -> Unit; cupertino : @Composable () -> Unit,material : @Composable () -> Unit; cupertino : @Composable () -> Unit
cupertino-adaptive,commonMain,"<C,M> AdaptiveWidget",cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveWidget.kt,37,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,"adaptation : Adaptation<C, M>; material : @Composable (M) -> Unit; cupertino : @Composable (C) -> Unit; adaptationScope : AdaptationScope<C, M>.() -> Unit",,"adaptationScope : AdaptationScope<C, M>.() -> Unit",material : @Composable (M) -> Unit; cupertino : @Composable (C) -> Unit,"adaptation : Adaptation<C, M>; material : @Composable (M) -> Unit; cupertino : @Composable (C) -> Unit; adaptationScope : AdaptationScope<C, M>.() -> Unit"
cupertino-adaptive,commonMain,Shapes.copy,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Shapes.kt,34,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,extraSmall: CornerBasedShape = this.extraSmall; small: CornerBasedShape = this.small; medium: CornerBasedShape = this.medium; large: CornerBasedShape = this.large; extraLarge: CornerBasedShape = this.extraLarge
cupertino-adaptive,commonMain,Shapes.toMaterial,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Shapes.kt,49,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,Shapes.toCupertino,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Shapes.kt,57,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,CupertinoShapes.toMaterial,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Shapes.kt,65,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,CupertinoShapes.toAdaptive,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Shapes.kt,73,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,MaterialShapes.toCupertino,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Shapes.kt,81,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,MaterialShapes.toAdaptive,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Shapes.kt,89,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,Color?.takeOrElse,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Util.adaptive.kt,23,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,block: () -> Color,,block: () -> Color,,block: () -> Color
cupertino-adaptive,commonMain,AdaptiveIcons.vector,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/icons/AdaptiveIcons.kt,88,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,material: () -> ImageVector; cupertino: () -> ImageVector,,material: () -> ImageVector; cupertino: () -> ImageVector,,material: () -> ImageVector; cupertino: () -> ImageVector
cupertino-adaptive,commonMain,AdaptiveIcons.painter,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/icons/AdaptiveIcons.kt,105,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,material: () -> ImageVector; cupertino: () -> String,,material: () -> ImageVector; cupertino: () -> String,,material: () -> ImageVector; cupertino: () -> String
cupertino-core,commonMain,Color.accessible,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Accessibility.kt,46,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,isDark : Boolean,,,,isDark : Boolean
cupertino-core,commonMain,rememberCupertinoHapticFeedback,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoHapticFeedback.kt,25,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,
cupertino-core,commonMain,<T> cupertinoTween,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoTween.kt,31,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,durationMillis: Int = CupertinoTransitionDuration; delayMillis: Int = 0; easing: Easing = CupertinoEasing
cupertino-core,commonMain,SystemBarAppearance,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/SystemBarAppearance.kt,24,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,dark: Boolean,,,,dark: Boolean
cupertino-core,commonMain,ColorScheme.copy,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/ColorScheme.kt,52,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,accent : Color = this.accent; label : Color = this.label; secondaryLabel : Color = this.secondaryLabel; tertiaryLabel : Color = this.tertiaryLabel; quaternaryLabel : Color = this.quaternaryLabel; systemFill : Color = this.systemFill; secondarySystemFill : Color = this.secondarySystemFill; tertiarySystemFill : Color = this.tertiarySystemFill; quaternarySystemFill : Color = this.quaternarySystemFill; placeholderText : Color = this.placeholderText; separator : Color = this.separator; opaqueSeparator : Color = this.opaqueSeparator; link : Color = this.link; systemGroupedBackground : Color = this.systemGroupedBackground; secondarySystemGroupedBackground : Color = this.secondarySystemGroupedBackground; tertiarySystemGroupedBackground : Color = this.tertiarySystemGroupedBackground; systemBackground : Color = this.systemBackground; secondarySystemBackground : Color = this.secondarySystemBackground; tertiarySystemBackground : Color = this.tertiarySystemBackground
cupertino-core,commonMain,lightColorScheme,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/ColorScheme.kt,96,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,accent : Color = ColorSchemeTokens.lightAccent; label : Color = ColorSchemeTokens.lightLabel; secondaryLabel : Color = ColorSchemeTokens.lightSecondaryLabel; tertiaryLabel : Color = ColorSchemeTokens.lightTertiaryLabel; quaternaryLabel : Color = ColorSchemeTokens.lightQuaternaryLabel; systemFill : Color = ColorSchemeTokens.lightSystemFill; secondarySystemFill : Color = ColorSchemeTokens.lightSecondarySystemFill; tertiarySystemFill : Color = ColorSchemeTokens.lightTertiarySystemFill; quaternarySystemFill : Color = ColorSchemeTokens.lightQuaternarySystemFill; placeholderText : Color = ColorSchemeTokens.lightPlaceholderText; separator : Color = ColorSchemeTokens.lightSeparator; opaqueSeparator : Color =  ColorSchemeTokens.lightOpaqueSeparator; link : Color = ColorSchemeTokens.lightLink; systemGroupedBackground : Color = ColorSchemeTokens.lightSystemGroupedBackground; secondarySystemGroupedBackground : Color = ColorSchemeTokens.lightSecondarySystemGroupedBackground; tertiarySystemGroupedBackground : Color = ColorSchemeTokens.lightTertiarySystemGroupedBackground; systemBackground : Color = ColorSchemeTokens.lightSystemBackground; secondarySystemBackground : Color = ColorSchemeTokens.lightSecondarySystemBackground; tertiarySystemBackground : Color = ColorSchemeTokens.lightTertiarySystemBackground
cupertino-core,commonMain,darkColorScheme,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/ColorScheme.kt,139,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,accent : Color = ColorSchemeTokens.darkAccent; label : Color = ColorSchemeTokens.darkLabel; secondaryLabel : Color = ColorSchemeTokens.darkSecondaryLabel; tertiaryLabel : Color = ColorSchemeTokens.darkTertiaryLabel; quaternaryLabel : Color = ColorSchemeTokens.darkQuaternaryLabel; systemFill : Color = ColorSchemeTokens.darkSystemFill; secondarySystemFill : Color = ColorSchemeTokens.darkSecondarySystemFill; tertiarySystemFill : Color = ColorSchemeTokens.darkTertiarySystemFill; quaternarySystemFill : Color = ColorSchemeTokens.darkQuaternarySystemFill; placeholderText : Color = ColorSchemeTokens.darkPlaceholderText; separator : Color = ColorSchemeTokens.darkSeparator; opaqueSeparator : Color =  ColorSchemeTokens.darkOpaqueSeparator; link : Color = ColorSchemeTokens.darkLink; systemGroupedBackground : Color = ColorSchemeTokens.darkSystemGroupedBackground; secondarySystemGroupedBackground : Color = ColorSchemeTokens.darkSecondarySystemGroupedBackground; tertiarySystemGroupedBackground : Color = ColorSchemeTokens.darkTertiarySystemGroupedBackground; systemBackground : Color = ColorSchemeTokens.darkSystemBackground; secondarySystemBackground : Color = ColorSchemeTokens.darkSecondarySystemBackground; tertiarySystemBackground : Color = ColorSchemeTokens.darkTertiarySystemBackground
cupertino-core,commonMain,isInitializedCupertinoTheme,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/ColorScheme.kt,191,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,
cupertino-core,commonMain,CupertinoColors.systemRed,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,187,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemOrange,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,195,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemYellow,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,204,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGreen,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,214,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemMint,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,227,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemTeal,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,241,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemCyan,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,254,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemBlue,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,267,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemIndigo,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,280,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemPurple,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,293,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemPink,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,307,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemBrown,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,318,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGray,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,331,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGray2,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,342,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGray3,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,355,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGray4,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,368,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGray5,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,381,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGray6,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,394,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean; highContrast : Boolean = Accessibility.isHighContrastEnabled
cupertino-core,commonMain,CupertinoColors.systemGray7,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,407,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean
cupertino-core,commonMain,CupertinoColors.systemGray8,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoColors.kt,411,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,dark: Boolean,,,,dark: Boolean
cupertino-core,commonMain,Shapes.copy,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/Shapes.kt,37,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,extraSmall: CornerBasedShape = this.extraSmall; small: CornerBasedShape = this.small; medium: CornerBasedShape = this.medium; large: CornerBasedShape = this.large; extraLarge: CornerBasedShape = this.extraLarge
cupertino-core,commonMain,Typography.copy,cupertino-core/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/Typography.kt,76,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,largeTitle : TextStyle = this.largeTitle; title1 : TextStyle = this.title1; title2 : TextStyle = this.title2; title3 : TextStyle = this.title3; headline : TextStyle = this.headline; body : TextStyle = this.body; callout : TextStyle = this.callout; subhead : TextStyle = this.subhead; footnote : TextStyle = this.footnote; caption1 : TextStyle = this.caption1; caption2 : TextStyle = this.caption2
cupertino-decompose,commonMain,"<C : Any,T : Any> cupertinoPredictiveBackAnimation",cupertino-decompose/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/decompose/CupertinoPredictiveBack.kt,47,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,backHandler: BackHandler; onBack : () -> Unit,,onBack : () -> Unit,,"backHandler: BackHandler; onBack : () -> Unit; fallbackAnimation: StackAnimation<C, T>? = stackAnimation(         animator = cupertinoStackAnimator(),         disableInputDuringAnimation = true     )"
cupertino-decompose,commonMain,cupertinoPredictiveBackAnimatable,cupertino-decompose/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/decompose/CupertinoPredictiveBack.kt,67,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,initialBackEvent: BackEvent,,,,initialBackEvent: BackEvent
cupertino-decompose,commonMain,cupertinoStackAnimator,cupertino-decompose/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/decompose/CupertinoPredictiveBack.kt,102,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,animationSpec: FiniteAnimationSpec<Float> = cupertinoTween(         durationMillis = 500     )
cupertino-decompose,commonMain,Modifier.cupertinoPredictiveEnter,cupertino-decompose/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/decompose/CupertinoPredictiveBack.kt,129,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,progress: () -> Float,,progress: () -> Float,,progress: () -> Float
cupertino-decompose,commonMain,Modifier.cupertinoPredictiveExit,cupertino-decompose/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/decompose/CupertinoPredictiveBack.kt,145,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,progress: () -> Float,,progress: () -> Float,,progress: () -> Float
cupertino-decompose,commonMain,"<C : Any, T : Any> NativeChildren",cupertino-decompose/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/decompose/NativeChildren.kt,40,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,"stack: Value<ChildStack<C, T>>; onBack: () -> Unit; content: @Composable (child: Child.Created<C, T>) -> Unit",,onBack: () -> Unit,"content: @Composable (child: Child.Created<C, T>) -> Unit","stack: Value<ChildStack<C, T>>; onBack: () -> Unit; modifier: Modifier = Modifier; animation: StackAnimation<C, T>? = null; content: @Composable (child: Child.Created<C, T>) -> Unit"
cupertino-native,commonMain,CupertinoDatePickerNative,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDatePickerNative.kt,28,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,state: CupertinoDatePickerState,state: CupertinoDatePickerState,,,state: CupertinoDatePickerState; modifier: Modifier = Modifier; style: DatePickerStyle = DatePickerStyle.Wheel(); containerColor : Color = LocalContainerColor.current.takeOrElse {         CupertinoTheme.colorScheme.secondarySystemGroupedBackground     }
cupertino-native,commonMain,CupertinoDateTimePickerNative,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDateTimePickerNative.kt,28,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,state: CupertinoDateTimePickerState,state: CupertinoDateTimePickerState,,,state: CupertinoDateTimePickerState; modifier: Modifier = Modifier; style: DatePickerStyle = DatePickerStyle.Wheel(); containerColor : Color = LocalContainerColor.current.takeOrElse {         CupertinoTheme.colorScheme.secondarySystemGroupedBackground     }
cupertino-native,commonMain,CupertinoAlertDialogNative,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDialogsNative.kt,44,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onDismissRequest : () -> Unit; title: String?; buttons : NativeAlertDialogActionsScope.() -> Unit,,onDismissRequest : () -> Unit; buttons : NativeAlertDialogActionsScope.() -> Unit,,onDismissRequest : () -> Unit; title: String?; message: String? = null; containerColor : Color = CupertinoColors.systemGray7; shape: Shape = CupertinoDialogsDefaults.Shape; properties: DialogProperties = DialogProperties(); buttonsOrientation: Orientation = Orientation.Horizontal; buttons : NativeAlertDialogActionsScope.() -> Unit
cupertino-native,commonMain,CupertinoActionSheetNative,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDialogsNative.kt,69,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,visible : Boolean; onDismissRequest : () -> Unit; buttons : NativeAlertDialogActionsScope.() -> Unit,,onDismissRequest : () -> Unit; buttons : NativeAlertDialogActionsScope.() -> Unit,,visible : Boolean; onDismissRequest : () -> Unit; title : String? = null; message : String? = null; containerColor : Color = CupertinoColors.systemGray7; secondaryContainerColor : Color = CupertinoTheme.colorScheme.tertiarySystemBackground; properties: DialogProperties = DialogProperties(); buttons : NativeAlertDialogActionsScope.() -> Unit
cupertino-native,commonMain,NativeAlertDialogActionsScope.action,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDialogsNative.kt,86,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,onClick : () -> Unit; title : String,,onClick : () -> Unit,,onClick : () -> Unit; style : AlertActionStyle = AlertActionStyle.Default; enabled : Boolean = true; title : String
cupertino-native,commonMain,NativeAlertDialogActionsScope.default,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDialogsNative.kt,97,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,onClick : () -> Unit; title : String,,onClick : () -> Unit,,onClick : () -> Unit; enabled : Boolean = true; title : String
cupertino-native,commonMain,NativeAlertDialogActionsScope.destructive,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDialogsNative.kt,111,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,onClick : () -> Unit; title : String,,onClick : () -> Unit,,onClick : () -> Unit; enabled : Boolean = true; title : String
cupertino-native,commonMain,NativeAlertDialogActionsScope.cancel,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoDialogsNative.kt,125,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,onClick : () -> Unit; title : String,,onClick : () -> Unit,,onClick : () -> Unit; enabled : Boolean = true; title : String
cupertino-native,commonMain,CupertinoTimePickerNative,cupertino-native/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoTimePickerNative.kt,29,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,state: CupertinoTimePickerState,state: CupertinoTimePickerState,,,state: CupertinoTimePickerState; modifier: Modifier = Modifier; height : Dp = CupertinoPickerDefaults.Height; containerColor : Color = LocalContainerColor.current.takeOrElse {         CupertinoTheme.colorScheme.secondarySystemGroupedBackground     }
cupertino-core,iosMain,UIColor.toComposeColor,cupertino-core/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoCoreUtil.kt,30,NOT provided by upstream,NOT provided by upstream,False,,,,,
cupertino-core,iosMain,Color.toUIColor,cupertino-core/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoCoreUtil.kt,53,NOT provided by upstream,NOT provided by upstream,False,,,,,
cupertino-core,iosMain,SystemBarAppearance,cupertino-core/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/SystemBarAppearance.ios.kt,47,NOT provided by upstream,NOT provided by upstream,True,dark: Boolean; viewController: UIViewController,,,,dark: Boolean; viewController: UIViewController
cupertino-decompose,iosMain,"<C : Any, T : Any> UIKitChildren",cupertino-decompose/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/decompose/UIKitChildren.kt,65,NOT provided by upstream,NOT provided by upstream,True,"stack: Value<ChildStack<C, T>>; onBack: () -> Unit; content: @Composable (child: Child.Created<C, T>) -> Unit",,onBack: () -> Unit; configuration : ComposeUIViewControllerConfiguration.() -> Unit = {         onFocusBehavior = OnFocusBehavior.DoNothing         platformLayers = false     },"content: @Composable (child: Child.Created<C, T>) -> Unit","stack: Value<ChildStack<C, T>>; onBack: () -> Unit; modifier: Modifier = Modifier; configuration : ComposeUIViewControllerConfiguration.() -> Unit = {         onFocusBehavior = OnFocusBehavior.DoNothing         platformLayers = false     }; content: @Composable (child: Child.Created<C, T>) -> Unit"
cupertino-native,iosMain,CupertinoColorPickerNative,cupertino-native/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoColorPickerNative.ios.kt,30,NOT provided by upstream,NOT provided by upstream,True,color : Color; onColorChanged : (Color) -> Unit; onDismissRequest : () -> Unit,,onColorChanged : (Color) -> Unit; onDismissRequest : () -> Unit,,color : Color; onColorChanged : (Color) -> Unit; onDismissRequest : () -> Unit; supportsAlpha : Boolean = true
cupertino-native,iosMain,<T> CupertinoPickerNative,cupertino-native/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoPickerNative.kt,33,NOT provided by upstream,NOT provided by upstream,True,state: CupertinoPickerState; items: List<T>; content: (T) -> String,state: CupertinoPickerState,content: (T) -> String,,state: CupertinoPickerState; items: List<T>; modifier: Modifier = Modifier; height: Dp = CupertinoPickerDefaults.Height; containerColor: Color = LocalContainerColor.current.takeOrElse {         CupertinoTheme.colorScheme.secondarySystemGroupedBackground     }; enabled : Boolean = true; content: (T) -> String
cupertino-native,iosMain,CupertinoIcons.named,cupertino-native/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/NativeIcons.kt,43,NOT provided by upstream,NOT provided by upstream,True,systemName : String,,,,systemName : String
cupertino-native,iosMain,ImageBitmap.Companion.systemImage,cupertino-native/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/NativeIcons.kt,56,NOT provided by upstream,NOT provided by upstream,False,systemName: String,,,,systemName: String
cupertino-native,iosMain,UIImage.toComposeImageBitmap,cupertino-native/src/iosMain/kotlin/io/github/alexzhirkevich/cupertino/NativeIcons.kt,64,NOT provided by upstream,NOT provided by upstream,False,,,,,
